stfid00,block,ward,stfid00_bg,blockgr,tract,cntynme,mcdnme,placenme,neighbor,district,SIA,geonei,geoname,buck_zone
390351123001000,1123.00-1000,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001001,1123.00-1001,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001002,1123.00-1002,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001003,1123.00-1003,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001004,1123.00-1004,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001005,1123.00-1005,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001006,1123.00-1006,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001007,1123.00-1007,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001008,1123.00-1008,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001009,1123.00-1009,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001010,1123.00-1010,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001011,1123.00-1011,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001012,1123.00-1012,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351123001013,1123.00-1013,7,390351123001,1123.00-1,1123,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124001000,1124.00-1000,7,390351124001,1124.00-1,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124001001,1124.00-1001,7,390351124001,1124.00-1,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124001002,1124.00-1002,7,390351124001,1124.00-1,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124001003,1124.00-1003,7,390351124001,1124.00-1,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124001004,1124.00-1004,7,390351124001,1124.00-1,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002000,1124.00-2000,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002001,1124.00-2001,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002002,1124.00-2002,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002003,1124.00-2003,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002004,1124.00-2004,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002005,1124.00-2005,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002006,1124.00-2006,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002007,1124.00-2007,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002008,1124.00-2008,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002009,1124.00-2009,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002010,1124.00-2010,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002011,1124.00-2011,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002012,1124.00-2012,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002013,1124.00-2013,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002014,1124.00-2014,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002015,1124.00-2015,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002016,1124.00-2016,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002017,1124.00-2017,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002018,1124.00-2018,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002019,1124.00-2019,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351124002020,1124.00-2020,7,390351124002,1124.00-2,1124,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125001000,1125.00-1000,7,390351125001,1125.00-1,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125001001,1125.00-1001,7,390351125001,1125.00-1,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125001002,1125.00-1002,7,390351125001,1125.00-1,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125001003,1125.00-1003,7,390351125001,1125.00-1,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125001004,1125.00-1004,7,390351125001,1125.00-1,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125001005,1125.00-1005,7,390351125001,1125.00-1,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125001006,1125.00-1006,7,390351125001,1125.00-1,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125001007,1125.00-1007,7,390351125001,1125.00-1,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125001008,1125.00-1008,7,390351125001,1125.00-1,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125001009,1125.00-1009,6,390351125001,1125.00-1,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002000,1125.00-2000,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002001,1125.00-2001,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002002,1125.00-2002,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002003,1125.00-2003,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002004,1125.00-2004,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002005,1125.00-2005,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002006,1125.00-2006,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002007,1125.00-2007,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002008,1125.00-2008,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002009,1125.00-2009,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002010,1125.00-2010,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002011,1125.00-2011,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002012,1125.00-2012,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351125002013,1125.00-2013,7,390351125002,1125.00-2,1125,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126001000,1126.00-1000,7,390351126001,1126.00-1,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126001001,1126.00-1001,7,390351126001,1126.00-1,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126001002,1126.00-1002,7,390351126001,1126.00-1,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126001003,1126.00-1003,7,390351126001,1126.00-1,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126001004,1126.00-1004,7,390351126001,1126.00-1,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126001005,1126.00-1005,7,390351126001,1126.00-1,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126001006,1126.00-1006,7,390351126001,1126.00-1,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126001007,1126.00-1007,7,390351126001,1126.00-1,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126001008,1126.00-1008,7,390351126001,1126.00-1,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126002000,1126.00-2000,7,390351126002,1126.00-2,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126002001,1126.00-2001,7,390351126002,1126.00-2,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126002002,1126.00-2002,7,390351126002,1126.00-2,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126002003,1126.00-2003,7,390351126002,1126.00-2,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126002004,1126.00-2004,7,390351126002,1126.00-2,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126002005,1126.00-2005,7,390351126002,1126.00-2,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351126002006,1126.00-2006,7,390351126002,1126.00-2,1126,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001000,1127.00-1000,7,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001001,1127.00-1001,7,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001002,1127.00-1002,7,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001003,1127.00-1003,7,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001004,1127.00-1004,7,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001005,1127.00-1005,7,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001006,1127.00-1006,7,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001007,1127.00-1007,5,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001008,1127.00-1008,5,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001009,1127.00-1009,5,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001010,1127.00-1010,5,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001011,1127.00-1011,5,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001012,1127.00-1012,5,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351127001013,1127.00-1013,5,390351127001,1127.00-1,1127,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128001000,1128.00-1000,7,390351128001,1128.00-1,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128001001,1128.00-1001,7,390351128001,1128.00-1,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128001002,1128.00-1002,7,390351128001,1128.00-1,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128001003,1128.00-1003,7,390351128001,1128.00-1,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128001004,1128.00-1004,7,390351128001,1128.00-1,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128001005,1128.00-1005,6,390351128001,1128.00-1,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128001006,1128.00-1006,6,390351128001,1128.00-1,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128001007,1128.00-1007,6,390351128001,1128.00-1,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128001008,1128.00-1008,6,390351128001,1128.00-1,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128001009,1128.00-1009,6,390351128001,1128.00-1,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002000,1128.00-2000,7,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002001,1128.00-2001,7,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002002,1128.00-2002,7,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002003,1128.00-2003,7,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002004,1128.00-2004,7,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002005,1128.00-2005,7,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002006,1128.00-2006,7,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002007,1128.00-2007,5,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002008,1128.00-2008,5,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002009,1128.00-2009,5,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002010,1128.00-2010,5,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002011,1128.00-2011,5,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351128002012,1128.00-2012,5,390351128002,1128.00-2,1128,Cuyahoga,Cleveland city,Cleveland city,Hough,5,,Hough,Hough - Heights,
390351129001000,1129.00-1000,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001001,1129.00-1001,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001002,1129.00-1002,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001003,1129.00-1003,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001004,1129.00-1004,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001005,1129.00-1005,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001006,1129.00-1006,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001007,1129.00-1007,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001008,1129.00-1008,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001009,1129.00-1009,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001010,1129.00-1010,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001011,1129.00-1011,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001012,1129.00-1012,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001013,1129.00-1013,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001014,1129.00-1014,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001015,1129.00-1015,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001016,1129.00-1016,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001017,1129.00-1017,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001018,1129.00-1018,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001019,1129.00-1019,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001020,1129.00-1020,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001021,1129.00-1021,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001022,1129.00-1022,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001023,1129.00-1023,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001024,1129.00-1024,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001025,1129.00-1025,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001026,1129.00-1026,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001027,1129.00-1027,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001028,1129.00-1028,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001029,1129.00-1029,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001030,1129.00-1030,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001031,1129.00-1031,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001032,1129.00-1032,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001033,1129.00-1033,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001034,1129.00-1034,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001035,1129.00-1035,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351129001036,1129.00-1036,5,390351129001,1129.00-1,1129,Cuyahoga,Cleveland city,Cleveland city,Central,3,,Central,Central - Downtown - West,
390351131001000,1131.00-1000,6,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351131001001,1131.00-1001,6,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351131001002,1131.00-1002,6,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351131001003,1131.00-1003,6,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351131001004,1131.00-1004,6,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351131001005,1131.00-1005,6,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351131001006,1131.00-1006,6,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351131001007,1131.00-1007,5,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351131001008,1131.00-1008,5,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351131001009,1131.00-1009,6,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351131001010,1131.00-1010,6,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351131001011,1131.00-1011,6,390351131001,1131.00-1,1131,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132001000,1132.00-1000,6,390351132001,1132.00-1,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132001001,1132.00-1001,6,390351132001,1132.00-1,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132001002,1132.00-1002,6,390351132001,1132.00-1,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132001003,1132.00-1003,6,390351132001,1132.00-1,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132001004,1132.00-1004,6,390351132001,1132.00-1,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132001005,1132.00-1005,6,390351132001,1132.00-1,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132001006,1132.00-1006,6,390351132001,1132.00-1,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132002000,1132.00-2000,6,390351132002,1132.00-2,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132002001,1132.00-2001,6,390351132002,1132.00-2,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132002002,1132.00-2002,6,390351132002,1132.00-2,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132002003,1132.00-2003,6,390351132002,1132.00-2,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132002004,1132.00-2004,6,390351132002,1132.00-2,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132002005,1132.00-2005,6,390351132002,1132.00-2,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132002006,1132.00-2006,6,390351132002,1132.00-2,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351132002007,1132.00-2007,6,390351132002,1132.00-2,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,Fairfax Renaissance,Fairfax,Fairfax - Union Miles SW,
390351132002008,1132.00-2008,6,390351132002,1132.00-2,1132,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,Fairfax Renaissance,Fairfax,Fairfax - Union Miles SW,
390351133001000,1133.00-1000,5,390351133001,1133.00-1,1133,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351133001001,1133.00-1001,5,390351133001,1133.00-1,1133,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351133001002,1133.00-1002,5,390351133001,1133.00-1,1133,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
390351133001003,1133.00-1003,5,390351133001,1133.00-1,1133,Cuyahoga,Cleveland city,Cleveland city,Fairfax,5,,Fairfax,Fairfax - Union Miles SW,
